
file;general;race;class;anim;deathvar;dialog;level;gender;sex;allegiance;overrideScript;classScript;raceScript;generalScript;defaultScript;helmet;shield;lring;rring;amulet;weapon1;weapon2;weapon3;weapon4;xpv;name
BPNAJIM;GIANTHUMANOID;GENIE;GENIE_EFREETI;DJINNI_LEGS;BPNAJIM;BPNAJIM;5;SUMMONED;MALE;NEUTRAL;BPHUBA;None;None;;BPASIGHT;;;;;MINHP1;B3-24;;;;8000;Najim
BPNERTT;HUMANOID;HALFORC;FIGHTER;FIGHTER_MALE_HALFORC;BPNERTT;;3;MALE;MALE;NEUTRAL;BPSIGHT;OHGN01;BPFGTK01;;;;;;;;;;;SW2H02;0;Nertt
BPOGMA01;GIANTHUMANOID;OGRE;OGRE_MAGE;OGRE_MAGE;BPOGMA01;;5;NIETHER;MALE;ENEMY;BPSIGHT;None;None;MAGE3;BPASIGHT;;;;ÿÿÿÿÿÿÿÿ;;;;;;0;Ogre Mage
BPOGRE01;GIANTHUMANOID;OGRE;OGRE;OGRE;Ogre;;4;NIETHER;MALE;ENEMY;BPSIGHT;None;OGRE;None;BPASIGHT;;;;;;B1-2;;;;0;Ogre
BPORTAL1;HUMANOID;HUMAN;MAGE;BLOB_MIST_CREATURE;BPORTAL;None;0;MALE;MALE;ENEMY;;BPPORTL;None;None;None;;;;;;;;;;0;Mysterious Portal
BPORTAL2;HUMANOID;HUMAN;MAGE;DOOM_GUARD;BPORTAL;None;0;MALE;MALE;ENEMY;BPSIGHT;BPPORTL;None;None;None;;;;;;;;;;0;Mysterious Portal
BPORTAL3;HUMANOID;HUMAN;MAGE;DOOM_GUARD;BPORTAL;None;0;MALE;MALE;ENEMY;BPSIGHT;BPPORTL;None;None;None;;;;;;;;;;0;Mysterious Portal
BPORTAL4;HUMANOID;HUMAN;MAGE;DOOM_GUARD;BPORTAL;None;0;MALE;MALE;ENEMY;BPSIGHT;BPPORTL;None;None;None;;;;;;;;;;0;Mysterious Portal
BPORTAL5;HUMANOID;HUMAN;MAGE;DOOM_GUARD;BPORTAL;None;0;MALE;MALE;ENEMY;BPSIGHT;BPPORTL;None;None;None;;;;;;;;;;0;Mysterious Portal
BPOWY2;HUMANOID;GNOME;CLERIC;CLERIC_MALE_GNOME;BPOWYN;BPOWYN;7;MALE;MALE;ENEMY;BPSIGHT;OHGN01;OHPRDD01;None;None;;;;;;BLUN04;;;;0;Owyn
BPOWYN;HUMANOID;GNOME;CLERIC;CLERIC_MALE_GNOME;BPOWYN;BPOWYN;7;MALE;MALE;NEUTRAL;;;;None;None;;;;;;BLUN04;;;;0;Owyn
BPREFF01;HUMANOID;PLATE;LONG_SWORD;BIRD;BPREFF01;None;1;NIETHER;MALE;ALLY;BPGARB;None;None;None;None;;;;MAGE01;IMOENHP1;;;;;0;Referee
BPREGINA;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;BPREGINA;;3;MALE;MALE;ENEMY;BPSIGHT;OHGN01;BPFGTK01;;None;HELM01;SW1H43;;;;SW1H43;;;;0;Reginald
BPREVE01;UNDEAD;GHOUL;GHOUL_REVEANT;REVENANT;BPREVE01;;8;NIETHER;MALE;NEUTRAL;BPSIGHT;;None;None;BPSKEL;;;IMMUNE1;RING95;;REVENT1;REVENT2;;;0;Revenant
BPSAMJO2;HUMANOID;ELF;THIEF;THIEF_MALE_ELF;BPSAMJOH;;8;MALE;MALE;ENEMY;BPSIGHT;OHGN01;BPFGBA01;;None;;;;;;SW1H44;;;;0;SamJohn BrightWalker
BPSAMJOH;HUMANOID;ELF;THIEF;THIEF_MALE_ELF;BPSAMJOH;BPSAMJOH;8;MALE;MALE;NEUTRAL;;;;None;None;;;;;;SW1H44;;;;0;SamJohn BrightWalker
BPSHADOW;UNDEAD;SHADOW;SHADOW;SHADOW;BPSHADOW;None;4;NIETHER;NIETHER;ENEMY;BPSIGHT;None;None;None;BPASIGHT;;;IMMUNE1;RING95;;S1-8;;;;0;Shadow
BPSHAMB;MONSTER;SHAMBLING_MOUND;NO_CLASS;SHAMBLING_MOUND;BPENEMY ;;12;SUMMONED;MALE;ENEMY;BPSIGHT;None;BPFHT;None;None;;;IMMUNE2;;;B4-32M4;;;;0;Shambling Mound
BPSKEL;UNDEAD;SKELETON;SKELETON;SKELETON;BPSKEL;;1;MALE;MALE;NEUTRAL;BPSIGHT;BPSKEL;None;None;;;;RING99;;;SW1H04;;;;0;Crumbling Skeleton
BPSLFS01;MONSTER;HUMAN;MUSTARD_JELLY;SLIME_MUSTARD;BPSLFS01;;7;MALE;MALE;ENEMY;BPSIGHT;BPSLIFIS;;None;BPASIGHT;;;IMMUNE1;RING95;;JELLMU2;;;;0;Fission Slime
BPSLFS02;MONSTER;HUMAN;MUSTARD_JELLY;SLIME_MUSTARD;BPSLFS01;;7;MALE;MALE;ENEMY;BPSIGHT;BPSLIFIS;;None;BPASIGHT;;;IMMUNE1;RING95;;JELLMU2;;;;0;Fission Slime
BPSPID01;MONSTER;SPIDER;SPIDER_HUGE;SPIDER_SMALL;BPSPID01;;5;NIETHER;MALE;ENEMY;BPSIGHT;None;None;None;BPASIGHT;;;;;ANTIWEB;SPIDSW1;;;;0;Spider
BPSPID02;MONSTER;SPIDER;SPIDER_GIANT;SPIDER_GIANT;BPSPID02;;4;NIETHER;MALE;ENEMY;BPSIGHT;None;BPASIGHT;;None;;;;;ANTIWEB;SPIDGI1;;;;0;Giant Spider
BPSPID03;MONSTER;SPIDER;SPIDER_SWORD;SPIDER_SWORD;BPSPID03;;5;NIETHER;MALE;ENEMY;BPSIGHT;None;None;None;BPASIGHT;;;;MAGE06;ANTIWEB;SPIDSW1;;;;0;Sword Spider
BPSPY01;HUMANOID;PLATE;LONG_SWORD;BIRD;BPSPY01;None;1;NIETHER;MALE;NEUTRAL;;None;None;None;None;;;;MAGE01;IMOENHP1;;;;;0;<Invalid Strref -1>
BPSPY02;HUMANOID;PLATE;LONG_SWORD;BIRD;BPSPY02;None;1;NIETHER;MALE;NEUTRAL;;None;None;None;None;;;;MAGE01;IMOENHP1;;;;;0;<Invalid Strref -1>
BPTASL01;HUMANOID;KOBOLD;KOBOLD_TASLOI;KOBOLD_TASLOI;BPTASL01;;1;MALE;MALE;ENEMY;BPSIGHT;None;None;None;BPASIGHT;;;;;;S1-2;;;;0;Tasloi
BPTASL02;HUMANOID;KOBOLD;KOBOLD_TASLOI;KOBOLD_TASLOI;BPTASL02;;1;MALE;MALE;ENEMY;BPSIGHT;None;None;None;BPASIGHT;;;;;;S1-2;;;;0;Tasloi
BPTASL03;HUMANOID;KOBOLD;KOBOLD_TASLOI;KOBOLD_TASLOI;BPTASL03;;1;MALE;MALE;ENEMY;BPSIGHT;None;None;None;BPASIGHT;;;;;;S1-2;;;;0;Tasloi
BPTAVE01;HUMANOID;HUMAN;FIGHTER;FIGHTER_FEMALE_HUMAN;BPTAVE01;;1;FEMALE;FEMALE;ALLY;None;None;None;None;OHFGTK01;;;;;;DAGG01;;;;0;Tavern Patron
BPTAVE02;HUMANOID;HUMAN;FIGHTER;PEASANT_MAN;BPTAVE02;;1;MALE;MALE;ALLY;None;None;None;None;OHFGTK01;;;;;;BLUN01;;;;0;Tavern Bully
BPTAVE03;HUMANOID;DWARF;FIGHTER;FIGHTER_MALE_DWARF;BPTAVE03;;1;MALE;MALE;ALLY;None;None;None;None;OHFGTK01;;;;;;SW1H07;;;;0;Tavern Bouncer
BPTAVE04;HUMANOID;HUMAN;FIGHTER;PEASANT_MAN;BPTAVE04;;1;MALE;MALE;ALLY;None;None;None;None;OHFGTK01;;;;;;DAGG01;;;;0;Tavern Bully
BPTAVE05;HUMANOID;HUMAN;FIGHTER;PEASANT_MAN;BPTAVE05;;1;MALE;MALE;ALLY;None;None;None;None;OHFGTK01;;;;;;STAF01;;;;0;Tavern Bully
BPTAVE06;HUMANOID;HUMAN;FIGHTER;PEASANT_MAN;BPTAVE06;;1;MALE;MALE;ALLY;None;None;None;None;OHFGTK01;;;;;;BOW05;;;;0;Tavern Bully
BPTHARDE;GIANTHUMANOID;DUERGAR;FIGHTER;THIEF_MALE_DWARF;BPTHARDE;BPTHARDE;10;MALE;MALE;NEUTRAL;BPHUBA;None;None;None;BPASIGHT;;;RING02;RING27;;SW2H07;;;;0;Thardek
BPTHBARB;HUMANOID;HALFORC;FIGHTER;FIGHTER_FEMALE_HALFORC;BPTHBARB;;8;FEMALE;FEMALE;ENEMY;BPSIGHT;OHGN01;BPFGBA01;;;HELM01;SHLD03;;RING02;;HAMM03;;;;0;Voadikka
BPTHBKGD;HUMANOID;HUMAN;PALADIN;FIGHTER_FEMALE_HUMAN;BPTHBKGD;;8;FEMALE;FEMALE;ENEMY;BPSIGHT;OHGN01;BPFGTK01;;;HELM06;SHLD15;;RING02;;;;SW1H34;;0;Lucille
BPTHCL;HUMANOID;ELF;CLERIC;CLERIC_MALE_ELF;BPTHCL;;8;MALE;MALE;ENEMY;BPSIGHT;OHGN01;OHPRDD01;None;None;HELM01;SHLD05;;RING02;;BLUN04;;;;0;Lucius
BPTHF1;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;BPTHF1;;1;MALE;MALE;ENEMY;BPSIGHT;OHGN01;BPFGBA01;;;;;;;;SW1H07;COMPB05;;;0;Dead Goblin Gang
BPTHF2;HUMANOID;HUMAN;THIEF;THIEF_FEMALE_ELF;BPTHF2;;1;FEMALE;FEMALE;ENEMY;BPSIGHT;OHGN01;BPFGBA01;;;;;;;;SW1H07;COMPB05;;;0;Dead Goblin Gang
BPTHTHF;HUMANOID;HALFLING;THIEF;THIEF_MALE_HALFLING;BPTHTHF;;8;MALE;MALE;ENEMY;BPSIGHT;OHGN01;BPFGBA01;;;;SHLD08;;RING02;;DART03;DART01;;;0;Red Tom
BPTIM;HUMANOID;HALFLING;THIEF;THIEF_MALE_HALFLING;BPTIM;;3;MALE;MALE;ENEMY;BPSIGHT;OHGN01;BPFGBA01;;;;;;;;DAGG01;BOW05;;;0;Tim
BPTNAT;HUMANOID;DWARF;FIGHTER;FIGHTER_MALE_DWARF;BPTNAT;;3;MALE;MALE;NEUTRAL;BPSIGHT;OHGN01;BPFGBA01;;;;SHLD03;;;;;;;HAMM02;0;Ant
BPTROLL;MONSTER;TROLL;FIGHTER;TROLL;BPTROLL;;6;NIETHER;MALE;ENEMY;TROLL01;BPSIGHT;BPTROL01;None;BPASIGHT;;;TROLLREG;TROLLIMM;MONHP1;TROLL02;;;;0;Troll
BPTSOCT;HUMANOID;HUMAN;CLERIC;CLERIC_MALE_HUMAN;BPTSOCT;;3;MALE;MALE;NEUTRAL;BPSIGHT;OHGN01;OHPRDD01;;;;SHLD07;RING22;;;;BLUN03;;;0;Tsoct
BPVAMPMI;MONSTER;MIST;MIST;BLOB_MIST_CREATURE;BPVAMPMI;None;1;MALE;MALE;NEUTRAL;BPVAMPMI;None;None;None;None;;;;;;;;;;1;Night Knives Thief
BPWRAI01;UNDEAD;WRAITH;WRAITH;SHADOW;BPWRAI01;None;6;MALE;MALE;ENEMY;BPSIGHT;None;None;None;BPASIGHT;;;IMMUNE1;IMMCHS;;WRAITH1;;;;0;Wraith
BPWYLLI2;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;BPWYLLIA;BPWYLLIA;7;MALE;MALE;ENEMY;BPSIGHT;OHGN01;OHMADD01;None;;;;RING02;RING06;;STAF18;;;;0;Wylliam Brand
BPWYLLIA;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;BPWYLLIA;BPWYLLIA;7;MALE;MALE;NEUTRAL;;;;None;;;;;;;STAF18;;;;0;Wylliam Brand
BPXITHIS;GIANTHUMANOID;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;BPXITHIS;BPXITHIS;5;MALE;MALE;NEUTRAL;BPHUBA;None;None;None;BPASIGHT;;;;;;;;;;5000;Xithiss
BRAGE;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;Brage;BRAGE;7;MALE;MALE;NEUTRAL;brage;shout;None;None;WTASIGHT;;;;;;SW2H03;;;;1400;Brage
BRAGE2;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;Brage;brage;7;MALE;MALE;NEUTRAL;SHOUT;None;None;None;wtasight;;;;;;;;;;1400;Brage
BRAN;HUMANOID;HUMAN;CLERIC;CLERIC_MALE_HUMAN;None;BRAN;5;MALE;MALE;NEUTRAL;SHOUT;PRIEST4;None;None;WTASIGHT;;;;;;;;;;300;Dawn Priest Bram
BRANDI;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;brandi;brandi;7;MALE;MALE;NEUTRAL;SHOUT;SEEENEMY;None;None;wtasight;;SHLD03;;;;BLUN04;;;;1400;Brandilar
BRANWE;HUMANOID;STATUE;CLERIC;CLERIC_FEMALE_HUMAN;BRANWEN;branwe;2;FEMALE;FEMALE;NEUTRAL;branwen;PRIEST2;WTASIGHT;None;DPLAYER;;;;;;;;;;0;Statue
BRANWE5;HUMANOID;STATUE;CLERIC;CLERIC_FEMALE_HUMAN;BRANWEN;branwe;5;FEMALE;FEMALE;NEUTRAL;branwen;PRIEST2;WTASIGHT;None;DPLAYER;;;;;;;;;;0;Statue
BRATHL;HUMANOID;HUMAN;TOWN_GUARD;CLERIC_MALE_HUMAN;None;brathl;2;MALE;MALE;NEUTRAL;SHOUT;FLAM6;PRIEST1;None;wtasight;;;;;;HAMM13;;;;125;Brathlen
BRENDA;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;BRENDAN;None;4;MALE;MALE;NEUTRAL;SHOUT;MAGE2;None;WTASIGHT;None;;;;;;STAF01;;;;300;Brendan
BRENNA;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;brenna;brenna;1;MALE;MALE;NEUTRAL;SHOUT;INITDLG;None;None;WDRUNSGT;;;;;;;;;;15;Brennan Risling
BREVLI;HUMANOID;DWARF;INNOCENT;THIEF_MALE_DWARF;Brevlik;BREVLI;2;MALE;MALE;NEUTRAL;None;None;None;None;WTASIGHT;;;;;;DAGG01;;;;120;Brevlik
BRIELB;HUMANOID;HUMAN;INNOCENT;MAGE_FEMALE_HUMAN;Brielbara;brielb;6;FEMALE;FEMALE;NEUTRAL;;MAGE3;None;None;wtasight;;;;;AMUL10;DAGG01;;;;975;Brielbara
BRILLA;HUMANOID;HUMAN;MAGE;NOBLE_WOMAN;brilla;brilla;0;FEMALE;FEMALE;NEUTRAL;brilla;INITDLG;;None;wtrunsgt;;;RING10;;;;;;;7;Brilla
BRITIK;HUMANOID;GNOLL;GNOLL;GNOLL;BRITIK;;4;MALE;MALE;NEUTRAL;GNOLLF;SHOUT;WTASIGHT;None;None;;;;;;HALB01;;;;900;Britik
BRUNOS;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;Bruno;bruno;9;MALE;MALE;NEUTRAL;SHOUT;None;None;None;wtasight;;SHLD04;;;;BLUN07;;;;1400;Brunos
BTELITE;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;None;None;4;MALE;MALE;ENEMY;SHOUT;WTASIGHT;None;None;None;;;;;;BOW03;SW1H04;;;240;Black Talon Elite
BUB;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;BUB;bub;6;MALE;MALE;NEUTRAL;INITDLG;WTARSGT;None;None;None;;;;;;BOW03;SW1H07;;;300;Bub Snikt
BULLRUSH;HUMANOID;HOBGOBLIN;HOBGOBLIN;HOBGOBLIN;BULLRUSH;BULLRUSH;3;MALE;MALE;ALLY;None;INITDLG;WTARSGT;None;None;;;;;;COMPB05;COMPS01;;;950;Bullrush
C#EBG1BD;HUMANOID;NO_RACE;NO_CLASS;DOOM_GUARD;c#ebg1bd;c#ebg1bd;10;MALE;MALE;NEUTRAL;c#ebg1b2;;;;;;;MAGE01;;MINHP1;;;;;2000;<CHARNAME>'s Bed
C#LCCENS;MONSTER;SPIDER;SPIDER_PHASE;SPIDER_PHASE;c#lccens;c#lccens;5;158;158;NEUTRAL;;None;None;None;INITDLG;;;;GHOST2;ANTIWEB;SPIDPH1;;;;4000;Ghostly Spirit
C#LCIN1M;HUMANOID;HUMAN;INNOCENT;FIGHTER_MALE_HUMAN;C#LCIN1M;C#LCIN1M;7;MALE;MALE;NEUTRAL;;SHOUT;None;None;WTASIGHT;;SHLD04;;;;SW1H04;;;;420;Man
C#LCIN1W;HUMANOID;HUMAN;INNOCENT;NOBLE_WOMAN;C#LCIN1W;C#LCIN1W;1;FEMALE;FEMALE;NEUTRAL;;SHOUT;C#LCINIT;None;SHOUT;;;;;;;;;;15;Woman
C#LCIN2M;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;C#LCIN2M;C#LCIN2M;1;MALE;MALE;NEUTRAL;;SHOUT;RUNENEMY;C#LCINIT;None;;;;;;;;;;15;Man
C#LCIN2W;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;C#LCIN2W;C#LCIN2W;1;FEMALE;FEMALE;NEUTRAL;;SHOUT;RUNENEMY;None;WTRUNSGT;;;;;;;;;;15;Woman
C#LCIN3M;HUMANOID;HUMAN;DOPPLEGANGER;NOBLE_MAN;C#LCIN3M;C#LCIN3M;1;MALE;MALE;NEUTRAL;;WTASIGHT;C#Q04004;None;WTRUNSGT;;;;;;;;;;15;Man
C#LCIN3W;HUMANOID;HUMAN;DOPPLEGANGER;NOBLE_WOMAN;C#LCIN3W;C#LCIN3W;1;FEMALE;FEMALE;NEUTRAL;;WTASIGHT;C#Q04003;C#LCINIT;WTRUNSGT;;;;;;;;;;15;Woman
C#LCIN4M;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;C#LCIN4M;C#LCIN4M;1;MALE;MALE;NEUTRAL;;SHOUT;None;None;C#Q01002;;;;;;;;;;15;Man
C#LCIN4W;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;C#LCIN4W;C#LCIN4W;1;FEMALE;FEMALE;NEUTRAL;;SHOUT;None;C#LCINIT;C#Q01001;;;;;;;;;;15;Woman
C#LCIN5M;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;C#LCIN5M;C#LCIN5M;1;MALE;MALE;NEUTRAL;;SHOUT;RUNENEMY;None;None;;;;;;;;;;15;Man
C#LCIN5W;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;C#LCIN5W;C#LCIN5W;1;FEMALE;FEMALE;NEUTRAL;;SHOUT;None;C#LCINIT;C#Q06001;;;;;;;;;;15;Woman
C#LCKIM;HUMANOID;HUMAN;INNOCENT;FIGHTER_MALE_HUMAN;c#lckim;c#lckim;7;MALE;MALE;NEUTRAL;;SHOUT;None;None;;;;;;;;;;;420;Kim
C#LCKIMW;HUMANOID;HUMAN;INNOCENT;FIGHTER_FEMALE_HUMAN;c#lckim;c#lckim;1;FEMALE;FEMALE;NEUTRAL;;SHOUT;None;None;;;;;;;;;;;15;Kim
C#LCLAUR;HUMANOID;HUMAN;PALADIN;FIGHTER_FEMALE_HUMAN;c#lclaur;c#lclaur;4;FEMALE;FEMALE;NEUTRAL;;;None;None;WTASIGHT;;SHLD13;;;;SW1H01;;;;60;Laurel
C#LCLINA;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;c#lclina;c#lclina;1;FEMALE;FEMALE;NEUTRAL;;SHOUT;None;None;WDASIGHT;;;;;;;;;;15;Lina
C#LCNO01;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;c#lcno01;c#lcno01;1;MALE;MALE;127;c#lcno01;SHOUT;None;None;None;;;;;;;;;;0;Old Mother
C#LCNOOB;HUMANOID;HUMAN;NO_CLASS;PEASANT_MAN;C#LCNOOB;C#LCNOOB;1;MALE;MALE;NEUTRAL;;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;15;Noober
C#LCTH01;HUMANOID;HUMAN;INNOCENT;CLERIC_MALE_HUMAN;c#lcth01;c#lcth01;1;MALE;MALE;NEUTRAL;;;None;None;WTRUNSGT;;;;;;;;;;20;Master Mehmel
C#LCTHAL;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;C#LCTHAL;C#LCTHAL;17;MALE;MALE;NEUTRAL;None;THALANTR;MAGE5;None;WTASIGHT;;;;;;STAF01;;;;3000;Thalantyr the Conjurer
C#NOCAT;ANIMAL;NO_RACE;NO_CLASS;CAT;c#nocat;None;1;MALE;MALE;NEUTRAL;None;None;None;None;WDRUNSGT;;;;;;;;;;1;Cat
C#NOJANA;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;C#nojana;C#NOJANA;1;FEMALE;FEMALE;NEUTRAL;SHOUT;None;None;None;C#NOJANA;;;;;;;;;;15;Jana
C#NOMEIL;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;c#nomeil;C#NOMEIL;1;FEMALE;FEMALE;NEUTRAL;SHOUT;None;None;None;C#NOMEIL;;;;;;;;;;15;Meilla
C#NOTAX;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;C#notax;C#NOTAX;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;;C#NOTAX;WTRUNSGT;;;;;;;;;;15;Cragmor
C#Q01001;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;C#Q01001;C#Q01001;1;FEMALE;FEMALE;NEUTRAL;SHOUT;None;None;None;C#Q01001;;;;;;;;;;15;Alanna
C#Q01002;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;C#Q01002;C#Q01002;1;MALE;MALE;NEUTRAL;SHOUT;None;None;None;C#Q01002;;;;;;;;;;15;Eltolth
C#Q01003;HUMANOID;HUMAN;INNOCENT;SLIME_OLIVE;C#Q01003;C#Q01003;1;MALE;MALE;NEUTRAL;SHOUT;WTASIGHT;None;None;C#Q01003;;;RING95;;;;;;;15;Eltolth
C#Q01004;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;C#Q01004;C#Q01004;6;MALE;MALE;NEUTRAL;C#Q01004;None;None;None;None;;;;;;SW1H04;;;;350;Tulbor
C#Q01005;HUMANOID;HUMAN;INNOCENT;SLIME_OLIVE;C#Q01005;C#Q01005;1;MALE;MALE;NEUTRAL;SHOUT;WTASIGHT;None;None;C#Q01003;;;RING95;;;;;;;15;Alanna
C#Q02005;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;C#Q02005;C#Q02005;1;FEMALE;FEMALE;NEUTRAL;SHOUT;C#07J005;RUNENEMY;None;WTRUNSGT;;;;;;;;;;15;Mrs. Dudley
C#Q02006;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;C#Q02006;C#Q02006;1;MALE;MALE;NEUTRAL;SHOUT;C#Q02006;RUNENEMY;None;None;;;;;;;;;;15;Mr. Dudley
C#Q02007;HUMANOID;HUMAN;INNOCENT;GIRL;C#Q02007;C#Q02007;1;FEMALE;FEMALE;NEUTRAL;SHOUT;C#Q02007;RUNENEMY;None;C#Q02007;;;;;;;;;;7;Annie Dudley
C#Q03008;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;C#Q03008;C#Q03008;1;FEMALE;FEMALE;NEUTRAL;SHOUT;C#Q03008;RUNENEMY;None;WTRUNSGT;;;;;;;;;;15;Mrs. Blackwood
C#Q03009;HUMANOID;HUMAN;INNOCENT;GIRL;C#Q03009;C#Q03009;1;FEMALE;FEMALE;NEUTRAL;SHOUT;C#Q03009;RUNENEMY;None;WTRUNSGT;;;;;;;;;;7;Sarah
C#Q03010;HUMANOID;HUMAN;INNOCENT;BOY;C#Q03010;C#Q03010;1;MALE;MALE;NEUTRAL;SHOUT;C#Q03010;RUNENEMY;None;WTRUNSGT;;;;;;;;;;7;Tom
C#Q03011;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;C#Q03011;C#Q03011;1;FEMALE;FEMALE;NEUTRAL;SHOUT;;RUNENEMY;None;WTRUNSGT;;;;;;;;;;15;Tina
C#Q03012;HUMANOID;HUMAN;INNOCENT;CLERIC_MALE_HUMAN;None;None;2;MALE;MALE;NEUTRAL;SHOUT;WTARSGT;C#Q03012;None;WTARSGT;HELM08;;;;;BOW03;SW1H04;;;15;Amnian Soldier
C#Q03013;HUMANOID;HUMAN;INNOCENT;CLERIC_MALE_HUMAN;None;None;2;MALE;MALE;NEUTRAL;SHOUT;WTARSGT;C#Q03012;None;WTARSGT;HELM08;;;;;BOW03;SW1H04;;;15;Amnian Soldier
C#Q03014;HUMANOID;HUMAN;INNOCENT;CLERIC_MALE_HUMAN;None;None;2;MALE;MALE;NEUTRAL;SHOUT;WTARSGT;C#Q03012;None;WTARSGT;HELM08;;;;;BOW03;SW1H04;;;15;Amnian Soldier
C#Q03015;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;C#Q03015;C#Q03015;9;MALE;MALE;NEUTRAL;C#Q03015;WTARSGT;SEEENEMY;None;WTASIGHT;;SHLD05;;;;AX1H02;;;;1200;Fighter
C#Q03016;HUMANOID;HUMAN;FIGHTER_MAGE;FIGHTER_MALE_HUMAN;C#Q03016;C#Q03016;5;MALE;MALE;NEUTRAL;None;WTARSGT;;None;WTASIGHT;;;;;;SW1H05;;;;900;Fighter
C#Q03017;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;C#Q03017;C#Q03017;9;MALE;MALE;NEUTRAL;None;WTARSGT;SEEENEMY;None;WTASIGHT;;SHLD05;;;;AX1H11;;;;1200;Fighter
C#Q03018;HUMANOID;HUMAN;RANGER;FIGHTER_MALE_HUMAN;C#Q03018;C#Q03018;6;MALE;MALE;NEUTRAL;None;WTARSGT;SEEENEMY;None;WTASIGHT;;;;;;BOW01;SW1H07;;;750;Fighter
C#Q04001;HUMANOID;HUMAN;INNOCENT;BOY;C#Q04001;C#Q04001;1;MALE;MALE;NEUTRAL;SHOUT;C#Q04001;RUNENEMY;None;WTRUNSGT;;;;;;;;;;7;Arnim
C#Q04002;MONSTER;WYVERN;MAGE;WYVERN;C#Q04002;;7;NIETHER;MALE;ENEMY;None;None;WYVERN;None;WTASIGHT;;;RING97;;;WYVERN1;WYVERN2;;;100;Baby Wyvern
C#Q04003;HUMANOID;HUMAN;INNOCENT;NOBLE_WOMAN;C#Q04003;C#Q04003;1;FEMALE;FEMALE;NEUTRAL;SHOUT;RUNENEMY;C#Q04003;None;WTRUNSGT;;;;;;;;;;15;Lady von Undenzieht
C#Q04004;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;C#Q04004;C#Q04004;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;C#Q04004;None;WTRUNSGT;;;;;;;;;;15;Lord von Undenzieht
C#Q04005;HUMANOID;HUMAN;INNOCENT;CLERIC_MALE_HUMAN;C#Q04005;C#Q04005;2;MALE;MALE;NEUTRAL;SHOUT;SEEENEMY;C#Q04005;None;WTARSGT;HELM08;;;;;BOW03;SW1H04;;;15;Amnian Soldier
C#Q04006;HUMANOID;HUMAN;INNOCENT;CLERIC_MALE_HUMAN;C#Q04006;C#Q04006;2;MALE;MALE;NEUTRAL;SHOUT;SEEENEMY;C#Q04005;None;WTARSGT;HELM08;;;;;BOW03;SW1H04;;;15;Amnian Soldier
C#Q04007;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;C#Q04007;C#Q04007;5;MALE;MALE;NEUTRAL;INITDLG;MAGE2;None;None;WTASIGHT;;;;;;;;;;120;Mage
C#Q04008;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;C#Q04008;C#Q04008;1;MALE;MALE;NEUTRAL;;;RUNENEMY;None;None;;;;;;;;;;15;Teodor
