
file;general;race;class;anim;deathvar;dialog;level;gender;sex;allegiance;overrideScript;classScript;raceScript;generalScript;defaultScript;helmet;shield;lring;rring;amulet;weapon1;weapon2;weapon3;weapon4;xpv;name
MAGE14M;HUMANOID;ELF;MAGE;MAGE_FEMALE_HUMAN;mage14f;;14;FEMALE;FEMALE;ENEMY;;Mage14M;None;None;wtasight;;;stonskin;;;;;;;4000;Zyntris
MAGE16A;HUMANOID;ELF;MAGE;MAGE_FEMALE_HUMAN;mage16a;;16;FEMALE;FEMALE;ENEMY;;mage16a;None;None;wtasight;;;;;;;;;;14000;Zyntris
MAGE16B;HUMANOID;ELF;MAGE;MAGE_FEMALE_HUMAN;mage16b;;16;FEMALE;FEMALE;ENEMY;;mage16b;None;None;wtasight;;;;stonskin;;;;;;6000;Zyntris
MAGE16C;HUMANOID;ELF;MAGE;MAGE_FEMALE_HUMAN;mage16c;;16;FEMALE;FEMALE;ENEMY;gpshout;mage16c;None;None;wtasight;;;;;;;;;;6000;Cowled Wizard
MAGE16M;HUMANOID;ELF;MAGE;MAGE_FEMALE_HUMAN;mage16m;;16;FEMALE;FEMALE;ENEMY;;mage16m;None;None;wtasight;;;stonskin;;;;;;;6000;Zyntris
MAGE18A;HUMANOID;ELF;MAGE;MAGE_FEMALE_HUMAN;mage18a;;18;FEMALE;FEMALE;ENEMY;gpshout;mage18a;None;;;;;;;;;;;;20000;Cowled Wizard
MAGE18B;HUMANOID;ELF;MAGE;MAGE_FEMALE_HUMAN;mage18b;;18;FEMALE;FEMALE;ENEMY;;mage18b;None;;;;;;;;;;;;20000;Zyntris
MAGE18C;HUMANOID;ELF;MAGE;MAGE_FEMALE_HUMAN;mage18c;;18;FEMALE;FEMALE;ENEMY;;mage18c;None;;;;;;;;;;;;6000;Zyntris
MAGE18D;HUMANOID;ELF;MAGE;MAGE_FEMALE_HUMAN;mage18d;;18;FEMALE;FEMALE;ENEMY;;mage18d;None;wtasight;;;;;;;;;;;20000;Zyntris
MAGE18E;HUMANOID;ELF;MAGE;MAGE_FEMALE_HUMAN;mage18e;;18;FEMALE;FEMALE;ENEMY;;mage18e;None;;;;;;;;;;;;6000;Zyntris
MAGE18Y;HUMANOID;ELF;MAGE;MAGE_FEMALE_HUMAN;mage18y;;18;FEMALE;FEMALE;ENEMY;;mage18y;None;;;;;;;;;;;;6000;Zyntris
MAGE18Z;HUMANOID;ELF;MAGE;MAGE_FEMALE_ELF_LOW;mage18z;;30;FEMALE;FEMALE;ENEMY;gpshout;mage18z;None;;;;;;;;;;;;6000;Zallanora
MAGE20;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;mage20;None;20;MALE;MALE;ENEMY;None;mage20a;None;None;None;;;;;;staf02;;;;16000;Mage
MAGE20B;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;mage20b;None;20;MALE;MALE;ENEMY;None;mage20b;None;None;None;;;;;;staf02;;;;16000;Mage
MAGE20C;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;mage20;None;20;MALE;MALE;ENEMY;None;mage20a;None;None;None;;;;;;staf02;;;;16000;Mage
MAGE6A;HUMANOID;HUMAN;MAGE;MAGE_FEMALE_HUMAN;mage6a;None;6;FEMALE;FEMALE;ENEMY;mage6a;None;None;None;wtasight;;;;;;;;;;2000;Zyntris
MAGE6B;HUMANOID;HUMAN;MAGE;MAGE_FEMALE_HUMAN;mage6b;None;6;FEMALE;FEMALE;ENEMY;mage6b;None;None;None;wtasight;;;;;;;;;;270;Zyntris
MAGE6C;HUMANOID;HUMAN;MAGE;MAGE_FEMALE_HUMAN;mage6c;None;6;FEMALE;FEMALE;ENEMY;mage6c;None;None;None;wtasight;;;;;;;;;;270;Zyntris
MAGE8A;HUMANOID;HUMAN;MAGE;MAGE_FEMALE_HUMAN;mage8f;None;8;FEMALE;FEMALE;ENEMY;mage8a;None;None;None;wtasight;;;;;;;;;;975;Zyntris
MAGE8B;HUMANOID;HUMAN;MAGE;MAGE_FEMALE_HUMAN;mage8b;None;8;FEMALE;FEMALE;ENEMY;mage8b;None;None;None;wtasight;;;;;;;;;;975;Zyntris
MAGE8C;HUMANOID;HUMAN;MAGE;MAGE_FEMALE_HUMAN;mage8c;None;8;FEMALE;FEMALE;ENEMY;mage8c;None;None;None;wtasight;;;;;;;;;;975;Zyntris
MAGE8E;HUMANOID;ELF;MAGE;MAGE_MALE_ELF;mage8e;None;8;MALE;MALE;ENEMY;mage8e;None;None;None;wtasight;;;;;;staf01;;;;4000;Relonar
MAGETEST;HUMANOID;HUMAN;MAGE;MAGE_FEMALE_HUMAN;None;None;20;FEMALE;FEMALE;ENEMY;None;magetest;None;None;None;;;;;;STAF01;;;;6000;Mage
MAJAN;HUMANOID;GNOME;INNOCENT;FIGHTER_FEMALE_GNOME;Majan;majan;8;FEMALE;FEMALE;NEUTRAL;SHOUT;None;None;None;WTASIGHT;;;;;;SLNG01;;;;450;Ma Jansen
MALLA01;HUMANOID;HUMAN;INNOCENT;SLEEPING_WOMAN_HUMAN;malla01;malla01;11;FEMALE;FEMALE;NEUTRAL;None;None;None;None;;;;;;;;;;;0;Malla
MALLA02;HUMANOID;HUMAN;INNOCENT;HARLOT_WOMAN;malla02;malla01;1;FEMALE;FEMALE;NEUTRAL;None;None;None;None;WTRUNSGT;;;;;;;;;;0;Malla
MANE;HUMANOID;NO_RACE;NO_CLASS;GHOUL;None;;1;NIETHER;MALE;ENEMY;mane01;gensht01;wtasight;;;;;;;;P1-4;;;;975;Mane
MARCUS;HUMANOID;HUMAN;INNOCENT;FAT_MAN;Marcus;Marcus;1;MALE;MALE;NEUTRAL;None;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;150;Marcus
MARIA;HUMANOID;HUMAN;INNOCENT;NOBLE_WOMAN;maria;maria;1;FEMALE;FEMALE;NEUTRAL;SHOUT;wtrunsgt;RUNENEMY;kelfam;None;;;;;;;;;;15;Lady Maria
MARLOWE;HUMANOID;HUMAN;NO_CLASS;NOBLE_MAN;marlowe;marlowe;4;MALE;MALE;NEUTRAL;None;None;None;None;MARLOWE;;;;;;;;;;5;Marlowe
MAZZY11;HUMANOID;HALFLING;FIGHTER;FIGHTER_FEMALE_HALFLING;Mazzy;Mazzy;12;FEMALE;FEMALE;NEUTRAL;Mazzy;SHOUTDLG;None;mazzyx;None;;;;;;NPBOW;NPSW01;;;0;Mazzy
MAZZY12;HUMANOID;HALFLING;FIGHTER;FIGHTER_FEMALE_HALFLING;Mazzy;Mazzy;12;FEMALE;FEMALE;NEUTRAL;Mazzy;SHOUTDLG;None;mazzyx;None;;;;;;NPBOW;NPSW01;;;0;Mazzy
MAZZY15;HUMANOID;HALFLING;FIGHTER;FIGHTER_FEMALE_HALFLING;Mazzy;Mazzy25a;12;FEMALE;FEMALE;NEUTRAL;Mazz25;None;None;mazzyx;None;helm10;;;;;NPBOW;NPSW01;;;0;Mazzy
MAZZY8;HUMANOID;HALFLING;FIGHTER;FIGHTER_FEMALE_HALFLING;Mazzy;Mazzy;8;FEMALE;FEMALE;NEUTRAL;Mazzy;SHOUTDLG;None;mazzyx;None;;;;;;npbow;npsw01;;;0;Mazzy
MAZZY9;HUMANOID;HALFLING;FIGHTER;FIGHTER_FEMALE_HALFLING;Mazzy;Mazzy;9;FEMALE;FEMALE;NEUTRAL;Mazzy;SHOUTDLG;None;mazzyx;None;;;;;;npbow;npsw01;;;0;Mazzy
MDAIR;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;None;MDAir;12;NIETHER;MALE;NEUTRAL;MDAir;None;None;AIRELE01;WDASIGHT;;;IMMUNE2;;;ELAIR;;;;7000;Air Elemental
MDAIR2;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;None;MDAir2;12;NIETHER;MALE;NEUTRAL;MDAir;None;None;AIRELE01;WDASIGHT;;;IMMUNE2;;;ELAIR;;;;7000;Air Elemental
MDAIRG;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;None;MDAir;16;NIETHER;MALE;NEUTRAL;MDAir;None;None;AIRELE01;WDASIGHT;;;IMMUNE2;;;ELAIR;;;;11000;Greater Air Elemental
MDAIRG2;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;None;MDAir2;16;NIETHER;MALE;NEUTRAL;MDAir;None;None;AIRELE01;WDASIGHT;;;IMMUNE2;;;ELAIR;;;;11000;Greater Air Elemental
MDDUST;HUMANOID;MEPHIT;MEPHIT;IMP;DUSTMEP;MDDust;3;NIETHER;MALE;NEUTRAL;MDDust;None;None;None;MEPDUS;;;REGHP1;movrat10;Immcloud;S1-2;;;;420;Dust Mephit
MDEARTH;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_EARTH;ELEMENTAL_EARTH;MDEarth;MDEarth;24;NIETHER;MALE;NEUTRAL;MDEarth;None;None;None;WTASIGHT;;;IMMUNE2;;;b4-32m4;;;;11000;Earth Elemental
MDEARTH2;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_EARTH;ELEMENTAL_EARTH;EARTHMEP;MDEarth;24;NIETHER;MALE;NEUTRAL;MDEarth2;None;None;None;WTASIGHT;;;IMMUNE2;;;b4-32m4;;;;11000;Earth Elemental
MDHSSS;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;None;MDHsss;16;NIETHER;MALE;NEUTRAL;;None;None;AIRELE01;WDASIGHT;;;IMMUNE2;;;ELAIR;;;;11000;Greater Air Elemental
MDK2DOC;HUMANOID;HUMAN;FIGHTER;MDK2_DOCTOR;mdk2doc;;15;MALE;MALE;GOODBUTBLUE;none;mdkshout;none;wtasight;;;;mdk2ring;;;mdk2mtov;;;;2;Doc "cheezy" Hawkins
MDK2KURT;HUMANOID;HUMAN;FIGHTER;MDK2_KURT;mdk2kurt;;15;MALE;MALE;GOODBUTBLUE;none;mdkshout;none;wtasight;;;;;;;mdk2gun;;;;1;The Infamous Kurt
MDK2MAX;HUMANOID;HUMAN;FIGHTER;MDK2_MAX;mdk2max;;15;MALE;MALE;GOODBUTBLUE;none;mdkshout;none;wtasight;;;;;;;mdk2gun;;;;1;Arny Max
MDRAK;HUMANOID;RAKSHASA;MAGE;RAKSHASA;MDrak;MDRak;11;MALE;MALE;NEUTRAL;MDRak;;None;None;WTASIGHT;;;rakring;;IMMUNE2;sw1h04;;;;15000;Maharajah
MEKEAR01;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_EARTH;ELEMENTAL_EARTH_SMALL;mekear01;mekear01;10;NIETHER;MALE;NEUTRAL;GENSHT01;None;None;None;WTASIGHT;;;IMMUNE2;;;B4-32;;;;2000;Lesser Earth Elemental
MEKIMP01;MONSTER;IMP;IMP;IMP;mekimp01;mekimp01;4;MALE;MALE;NEUTRAL;GENSHT01;SHOUTDLG;mage4b;None;WTASIGHT;;;REGHP1;;;S1-3;;;;420;Imp
MEKRAT;HUMANOID;ELF;MAGE;MAGE_MALE_ELF;mekrath;mekrat;12;MALE;MALE;NEUTRAL;mekrat;Mage16m;useitem;None;WTARSGT;helmnoan;;STONSKIN;;;staf02;;;;14000;Mekrath
MEL01;HUMANOID;HUMAN;CLERIC_MAGE;MAGE_FEMALE_HUMAN;mel01;sarmel01;30;FEMALE;FEMALE;NEUTRAL;SARMEL01;None;None;None;None;helmnoan;;ring07;mel01;;;;;;9000;Melissan
MELISS01;HUMANOID;HUMAN;CLERIC_MAGE;MAGE_FEMALE_HUMAN;meliss01;meliss01;30;FEMALE;FEMALE;NEUTRAL;None;None;None;None;None;helmnoan;;ring07;imoenhp1;;;;;;9000;Melissan
MELRAT;KEY;NO_RACE;NO_CLASS;RAT;melrat;None;1;NIETHER;MALE;NEUTRAL;melrat;None;None;None;None;;;invulner;MAGE01;;;;;;0;<Invalid Strref -1>
MELSUM01;MONSTER;DEMONIC;TANARI;GLABREZU;dglab01;None;10;EXTRA4;MALE;ENEMY;None;None;None;None;melglab;;;ringdemn;immune2;;bl3-12m4;;;;12000;Glabrezu
MELSUM02;MONSTER;DEMONIC;TANARI;SKELETON_FIEND;GorBat5;None;12;EXTRA4;MALE;ENEMY;None;None;None;None;WTASIGHT;;;immune2;ring95;reghp2r;bonefd;;;;22000;Bone Fiend
MELSUM03;UNDEAD;BEHOLDER;BEHOLDER;DEATH_TYRANT;None;;14;EXTRA4;MALE;ENEMY;GENSHT01;None;None;BEHUND01;WTASIGHT;;;IMMCHS;IMMUNE1;;BEHOLD;;;;14000;Death Tyrant
MELSUM04;MONSTER;DEMONIC;TANARI;TANARRI;demosum2;demosum2;14;EXTRA4;MALE;ENEMY;GRPSHT01;None;None;None;melbalor;helmnoan;;ringdemn;immune3;;balor;;;;22000;Balor
MELSUM05;MONSTER;DEMONIC;TANARI;MARILITH;Demosum1;demosum1;14;EXTRA4;FEMALE;ENEMY;GRPSHT01;None;None;None;melmari;helmnoan;;ringdemn;immune2;;marili;;;;23000;Marilith
MELSUM06;UNDEAD;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;None;None;16;EXTRA4;MALE;ENEMY;GENSHT01;None;None;MINDAL01;WTASIGHT;;;IMMCHS;;;MINDFLAY;;;;10000;Alhoon
MEPAIR01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPAIR;;;REGHP1;movrat10;Immcloud;S1-3;;;;420;Air Mephit
MEPDUS01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPDUS;;;REGHP1;movrat10;Immcloud;S1-2;;;;420;Dust Mephit
MEPEAR01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;MEPEAR;GENSHT01;None;None;WTASIGHT;;;;;Immcloud;B1-4;;;;420;Earth Mephit
MEPFIR01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPFIR;;;;;Immcloud;MEPFIR;;;;420;Fire Mephit
MEPHSP1;MONSTER;NO_RACE;NO_CLASS;DOOM_GUARD;MephitPortal1;None;0;MALE;MALE;ENEMY;MEPHSP01;None;None;None;None;;;;;;;;;;5000;Mephit Portal
MEPHSP2;MONSTER;NO_RACE;NO_CLASS;DOOM_GUARD;MephitPortal2;None;0;MALE;MALE;ENEMY;MEPHSP02;None;None;None;None;;;;;;;;;;5000;Mephit Portal
MEPHSP3;MONSTER;NO_RACE;NO_CLASS;DOOM_GUARD;MephitPortal3;None;0;MALE;MALE;ENEMY;MEPHSP03;None;None;None;None;;;;;;;;;;5000;Mephit Portal
MEPHSP4;MONSTER;NO_RACE;NO_CLASS;DOOM_GUARD;MephitPortal4;None;0;MALE;MALE;ENEMY;MEPHSP04;None;None;None;None;;;;;;;;;;5000;Mephit Portal
MEPICE01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPICE;;;;;Immcloud;MEPICE;;;;420;Ice Mephit
MEPICE02;HUMANOID;MEPHIT;MEPHIT;IMP;Mepice02;;3;NIETHER;MALE;ENEMY;MEPHDIE2;GENSHT01;None;None;MEPICE;;;;;Immcloud;mepice;;;;420;Ice Mephit
MEPLIG01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPLIG;;;;;Immcloud;MEPLIG;;;;420;Lightning Mephit
MEPMAG01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPMAG;;;;;Immcloud;MEPMAG;;;;420;Magma Mephit
MEPMAG02;HUMANOID;MEPHIT;MEPHIT;IMP;Mepmag02;;3;NIETHER;MALE;ENEMY;MEPHDIE3;GENSHT01;None;None;MEPMAG;;;;;Immcloud;MEPMAG;;;;420;Magma Mephit
MEPMIN01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPMIN;;;REGHP1;;Immcloud;S1-3;;;;420;Mineral Mephit
MEPMIS01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPMIS;;;;;Immcloud;S1-3;;;;420;Mist Mephit
MEPOOZ01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPOOZ;;;;;Immcloud;S1-3;;;;420;Ooze Mephit
MEPRAD01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPRAD;;;reghp1;movrat10;Immcloud;S1-3;;;;420;Radiant Mephit
MEPRAD02;HUMANOID;MEPHIT;MEPHIT;IMP;Meprad02;;3;NIETHER;MALE;ENEMY;MEPHDIE4;GENSHT01;None;None;MEPRAD;;;reghp1;movrat10;Immcloud;S1-3;;;;420;Radiant Mephit
MEPSAL01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPSAL;;;REGHP1;;Immcloud;MEPSAL;;;;420;Salt Mephit
MEPSMO01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPSMO;;;REGHP1;;Immcloud;S1-2;;;;420;Smoke Mephit
MEPSMO02;HUMANOID;MEPHIT;MEPHIT;IMP;Mepsmo02;;3;NIETHER;MALE;ENEMY;MEPHDIE1;GENSHT01;None;None;MEPSMO;;;REGHP1;;Immcloud;S1-2;;;;420;Smoke Mephit
MEPSTE01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPSTE;;;;;Immcloud;MEPSTE;;;;420;Steam Mephit
MERCHANT;HUMANOID;HUMAN;INNOCENT;FAT_MAN;None;merchant;1;MALE;MALE;NEUTRAL;None;SHOUT;stealAMN;None;None;;;;;;;;;;15;Bel Dalemark
MERINIA;HUMANOID;ELF;BARD;THIEF_FEMALE_ELF;None;meronia;12;FEMALE;FEMALE;NEUTRAL;None;HARPER;None;None;WTASIGHT;;;;;;SW1H07;;;;2500;Meronia
MERLIN;HUMANOID;HUMAN;CLERIC_MAGE;MAGE_MALE_HUMAN;MERLIN;NONE;18;MALE;MALE;PC;None;None;None;None;None;;;;RING07;AMUL14;BLUN05;;;;0;Elminster
MERONIA;HUMANOID;ELF;BARD;THIEF_FEMALE_ELF;meronia;meronia;15;FEMALE;FEMALE;NEUTRAL;Mage6a;HARPER;useitem;CBXTHSDS;WTARSGT;helmnoan;;ring06;;;XBOW04;SW1H07;;;5000;Meronia
MESSEN;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;messen;messen;1;MALE;MALE;NEUTRAL;SHOUT;None;None;RUNENEMY;WTRUNSGT;;;;;;;;;;15;Flydian
MGAPPR01;HUMANOID;ELF;MAGE;MAGE_MALE_ELF;mgappr01;mgappr01;4;MALE;MALE;NEUTRAL;SHOUT;;mage4a;wtasight;apprenti;;;;;;dart01;;;;525;Larz
MGAPPR02;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;mgappr02;mgappr02;4;MALE;MALE;NEUTRAL;SHOUT;;mage4a;wtasight;apprenti;;;;;;dart01;;;;1125;Morul
MGAPPR03;HUMANOID;HUMAN;MAGE;MAGE_FEMALE_HUMAN;mgappr03;mgappr03;4;FEMALE;FEMALE;NEUTRAL;SHOUT;;mage4b;wtasight;apprenti;;;;;;dart01;;;;1120;Nara
MGASS01;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;mgass01;mgass01;15;MALE;MALE;NEUTRAL;GPSHOUT;;INP1IVBS;None;WTASIGHT;helm08;;;;;sw2h01;;;;8000;Sergeant Natula
MGASS02;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;mgass02;mgass02;10;MALE;MALE;NEUTRAL;GPSHOUT;;None;None;WTASIGHT;helm01;shld03;;;;sw1h01;;;;4000;Tyrian
MGASS03;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;mgass03;mgass03;12;MALE;MALE;NEUTRAL;GPSHOUT;;None;None;WTASIGHT;HELM01;;;;;SPER01;XBOW01;;;6000;Vilhelm
MGBILL01;HUMANOID;HUMAN;MAGE;FAT_MAN;mgbill01;mgbill01;14;MALE;MALE;NEUTRAL;;Mage14M;None;WTARSGT;;;;;;;;;;;4000;William "Bill" Williamson
MGKET01;HUMANOID;MACE;FIGHTER;FIGHTER_MALE_HUMAN;mgket01;mgket01;8;MALE;MALE;NEUTRAL;INITRG15;GPSHOUT;mgkets;None;WTASIGHT;;;;;;dart02;sw2h01;;;1975;Lord Ketlaar Argrim
MGKETG01;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;mgketg01;mgketg01;12;MALE;MALE;NEUTRAL;GPSHOUT;mgkets;None;None;WTASIGHT;helm08;;;;;halb01;;;;2000;Man-at-Arms
MGKETG02;HUMANOID;HUMAN;FIGHTER;FIGHTER_FEMALE_HUMAN;mgketg02;mgketg02;12;FEMALE;FEMALE;NEUTRAL;GPSHOUT;mgkets;None;None;WTASIGHT;helm08;;;;;bow01;Ax1h01;;;2000;Archer
MGKHOL01;HUMANOID;HUMAN;MAGE;MAGE_FEMALE_HUMAN;mgkhol01;mgkhol01;17;FEMALE;FEMALE;NEUTRAL;init3;mage18a;None;WTARSGT;;;;;;;;;;;7000;Khollynnus Paac
MGTEOS01;HUMANOID;HUMAN;MAGE;MONK;mgteos01;mgteos01;14;MALE;MALE;NEUTRAL;mgteos01;Mage14M;None;WTARSGT;;;;;;;;;;;8000;Teos
MIMIC01;MONSTER;MIMIC;MIMIC;DOOM_GUARD;mimick;None;10;MALE;MALE;ENEMY;mimic01;None;None;None;None;;;MAGE01;;;;B3-12;;;3000;Killer Mimic
MINDAL01;UNDEAD;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;mindal01;None;16;MALE;MALE;ENEMY;GENSHT01;None;None;MINDAL01;WTASIGHT;;;IMMCHS;;;MINDFLAY;;;;10000;Alhoon
MINDFL01;HUMANOID;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;mindfl01;None;8;MALE;MALE;ENEMY;GENSHT01;None;None;FLAYER01;WTASIGHT;;;;;;MINDFLAY;;;;9000;Mind Flayer
MINDUL01;HUMANOID;MIND_FLAYER;NO_CLASS;MINDFLAYER;None;None;8;MALE;MALE;ENEMY;GENSHT01;None;None;FLAYER02;WTASIGHT;;;;;;MINDFLAY;;;;19000;Ulitharid
MINDVA01;UNDEAD;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;None;None;8;MALE;MALE;ENEMY;GENSHT01;None;None;flayun;WTASIGHT;;;immune1;vampreg2;;mindfl02;;;;14000;Vampiric Illithid
MINDVAM;UNDEAD;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;None;None;8;MALE;MALE;ENEMY;GENSHT01;None;None;flayun;WTASIGHT;;;immune1;vampreg2;;mindfl02;;;;14000;Vampiric Illithid
MINSC10;HUMANOID;HUMAN;RANGER;FIGHTER_MALE_HUMAN;Minsc;MinscA;10;MALE;MALE;NEUTRAL;Minsc;None;None;minscx;DPLAYER;;;;;;;;;;0;Minsc
MINSC12;HUMANOID;HUMAN;RANGER;FIGHTER_MALE_HUMAN;Minsc;MinscA;12;MALE;MALE;NEUTRAL;Minsc;None;None;minscx;DPLAYER;;;;;;;;;;0;Minsc
MINSC14;HUMANOID;HUMAN;RANGER;FIGHTER_MALE_HUMAN;Minsc;Minsc25a;12;MALE;MALE;NEUTRAL;Mins25;None;None;minscx;DPLAYER;helm12;;;;;sw2h20;bow16;;;0;Minsc
MINSC7;HUMANOID;HUMAN;RANGER;FIGHTER_MALE_HUMAN;Minsc;MinscA;7;MALE;MALE;NEUTRAL;Minsc;None;None;minscx;DPLAYER;;;;;;;;;;0;Minsc
MINSC8;HUMANOID;HUMAN;RANGER;FIGHTER_MALE_HUMAN;Minsc;MinscA;8;MALE;MALE;NEUTRAL;Minsc;None;None;minscx;DPLAYER;;;;;;;;;;0;Minsc
MINSC9;HUMANOID;HUMAN;RANGER;FIGHTER_MALE_HUMAN;Minsc;MinscA;9;MALE;MALE;NEUTRAL;Minsc;None;None;minscx;DPLAYER;;;;;;;;;;0;Minsc
MISTCD01;MONSTER;MIST;MIST;MIST_CREATURE;None;None;12;NIETHER;MALE;ENEMY;None;None;None;None;WTASIGHT;;;IMMUNE2;;;MISTCD;;;;9000;Crimson Death
MISTHO01;UNDEAD;MIST;MIST;MIST_CREATURE;mistho01;None;12;NIETHER;MALE;ENEMY;mistho;None;None;None;WTASIGHT;;;IMMUNE2;RING95;;MISTHO;;;;3000;Mist Horror
MISTPO01;MONSTER;MIST;MIST;MIST_CREATURE;mistpo01;None;6;NIETHER;MALE;ENEMY;None;None;None;None;WTASIGHT;;;;;;MISTPO;;;;3500;Poison Mist
MISTPOSU;MONSTER;MIST;MIST;MIST_CREATURE;mistpo01;None;6;SUMMONED;MALE;ENEMY;None;None;None;None;WTASIGHT;;;;;;MISTPO;;;;3500;Poison Mist
MISTVA01;UNDEAD;MIST;MIST;MIST_CREATURE;mistva;None;5;NIETHER;MALE;ENEMY;mistva;None;None;None;WTASIGHT;;;;RING95;;MISTVA;;;;1000;Vampiric Mist
MISTWA01;UNDEAD;MIST;MIST;MIST_CREATURE;mistwa;None;12;NIETHER;MALE;ENEMY;mistwa;None;None;None;WTASIGHT;;;IMMUNE2;RING95;;MISTWA;;;;5000;Wandering Horror
MONK;HUMANOID;HUMAN;INNOCENT;CLERIC_MALE_HUMAN;None;monk;3;MALE;MALE;NEUTRAL;SHOUT;PRIEST2;None;None;wdasight;;;;;;STAF01;;;;120;Monk
MONKD2;HUMANOID;HUMAN;INNOCENT;CLERIC_MALE_HUMAN;None;monkd2;3;MALE;MALE;NEUTRAL;SHOUT;PRIEST1;None;None;wdasight;;;;;;STAF01;;;;120;Monk
MONKDE;HUMANOID;HUMAN;INNOCENT;CLERIC_MALE_HUMAN;None;monkde;3;MALE;MALE;NEUTRAL;SHOUT;PRIEST3;None;None;wdasight;;;;;;STAF01;;;;120;Monk
MONKEN;HUMANOID;HUMAN;INNOCENT;CLERIC_MALE_HUMAN;None;monken;4;MALE;MALE;NEUTRAL;GUARDS;SHOUT;None;PRIEST2;wdasight;;;;;;STAF01;;;;270;Monk
MONKTU1;HUMANOID;HUMAN;INNOCENT;MONK;None;MONKTU1;1;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;;;;;15;Tutor
MONKTU2;HUMANOID;HUMAN;INNOCENT;MONK;None;MONKTU2;1;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;;;;;15;Tutor
MONKTU20;HUMANOID;HUMAN;INNOCENT;MONK;None;MONKTU20;1;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;;;;;15;Tutor
MONKTU3;HUMANOID;HUMAN;INNOCENT;MONK;None;MONKTU3;1;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;;;;;15;Tutor
MONKTU4;HUMANOID;HUMAN;INNOCENT;MONK;None;MONKTU4;1;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;;;;;15;Tutor
MONKTU5;HUMANOID;HUMAN;INNOCENT;MONK;None;MONKTU5;1;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;;;;;15;Tutor
MONKTU6;HUMANOID;HUMAN;INNOCENT;MONK;None;MONKTU6;1;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;;;;;15;Tutor
